condition	FSF_region	candidate_theme	GO_term_count_raw	GO_redundancy_group_count	KEGG_term_count	strongest_GO_adjusted_p	strongest_KEGG_adjusted_p	GO_support	KEGG_support	cross_source_support	evidence_status	historical_relation	author_decision	author_notes
HT	Highly Stable	Immune and defense processes	18	1	6	6.76012612844474e-06	0.00185980861794471	GO:0001816: cytokine production; GO:0001817: regulation of cytokine production; GO:0002252: immune effector process; GO:0002263: cell activation involved in immune response; GO:0002275: myeloid cell activation involved in immune response; GO:0002283: neutrophil activation involved in immune response; GO:0002366: leukocyte activation involved in immune response; GO:0002520: immune system development; GO:0002682: regulation of immune system process; GO:0002684: positive regulation of immune system process; GO:0006955: immune response; GO:0031347: regulation of defense response; GO:0031349: positive regulation of defense response; GO:0045088: regulation of innate immune response; GO:0050688: regulation of defense response to virus; GO:0050691: regulation of defense response to virus by host; GO:0050776: regulation of immune response; GO:0050778: positive regulation of immune response	ko05110: Vibrio cholerae infection; ko05150: Staphylococcus aureus infection; ko05168: Herpes simplex virus 1 infection; map05110: Vibrio cholerae infection; map05150: Staphylococcus aureus infection; map05168: Herpes simplex virus 1 infection	YES	STRONG_MULTI_SOURCE_SUPPORT	NEW_CURRENT_CANDIDATE		
HT	Highly Stable	Membrane transport and ion homeostasis	74	24	3	3.50524630479965e-07	0.0286440018694444	GO:0000221: vacuolar proton-transporting V-type ATPase, V1 domain; GO:0000276: obsolete mitochondrial proton-transporting ATP synthase complex, coupling factor F(o); GO:0005215: transporter activity; GO:0005310: dicarboxylic acid transmembrane transporter activity; GO:0005753: obsolete mitochondrial proton-transporting ATP synthase complex; GO:0006120: mitochondrial electron transport, NADH to ubiquinone; GO:0006122: mitochondrial electron transport, ubiquinol to cytochrome c; GO:0006123: mitochondrial electron transport, cytochrome c to oxygen; GO:0006811: monoatomic ion transport; GO:0006812: monoatomic cation transport; GO:0006820: monoatomic anion transport; GO:0006835: dicarboxylic acid transport; GO:0006848: pyruvate transport; GO:0006873: intracellular monoatomic ion homeostasis; GO:0006874: intracellular calcium ion homeostasis; GO:0006875: obsolete intracellular metal ion homeostasis; GO:0008324: monoatomic cation transmembrane transporter activity; GO:0015075: monoatomic ion transmembrane transporter activity; GO:0015077: obsolete inorganic cation transmembrane transporter activity; GO:0015078: proton transmembrane transporter activity; GO:0015238: xenobiotic transmembrane transporter activity; GO:0015291: secondary active transmembrane transporter activity; GO:0015318: obsolete inorganic molecular entity transmembrane transporter activity; GO:0015556: C4-dicarboxylate transmembrane transporter activity; GO:0015672: obsolete inorganic cation transmembrane transport; GO:0015711: obsolete organic anion transport; GO:0015740: C4-dicarboxylate transport; GO:0015849: organic acid transport; GO:0015893: xenobiotic transport; GO:0015985: energy coupled proton transport, down electrochemical gradient; GO:0016469: proton-transporting two-sector ATPase complex; GO:0017153: sodium:dicarboxylate symporter activity; GO:0019755: one-carbon compound transport; GO:0022804: active transmembrane transporter activity; GO:0022857: transmembrane transporter activity; GO:0022900: electron transport chain; GO:0022904: respiratory electron transport chain; GO:0030003: intracellular monoatomic cation homeostasis; GO:0032386: regulation of intracellular transport; GO:0033157: regulation of intracellular protein transport; GO:0033177: proton-transporting two-sector ATPase complex, proton-transporting domain; GO:0033178: proton-transporting two-sector ATPase complex, catalytic domain; GO:0033180: proton-transporting V-type ATPase, V1 domain; GO:0034220: monoatomic ion transmembrane transport; GO:0042773: ATP synthesis coupled electron transport; GO:0042775: mitochondrial ATP synthesis coupled electron transport; GO:0042891: obsolete antibiotic transport; GO:0045259: proton-transporting ATP synthase complex; GO:0045263: obsolete proton-transporting ATP synthase complex, coupling factor F(o); GO:0046822: regulation of nucleocytoplasmic transport; GO:0046824: positive regulation of nucleocytoplasmic transport; GO:0046933: proton-transporting ATP synthase activity, rotational mechanism; GO:0046942: carboxylic acid transport; GO:0050657: nucleic acid transport; GO:0050658: RNA transport; GO:0050801: monoatomic ion homeostasis; GO:0050833: pyruvate transmembrane transporter activity; GO:0051049: regulation of transport; GO:0051222: positive regulation of protein transport; GO:0051223: regulation of protein transport; GO:0055065: obsolete metal ion homeostasis; GO:0055074: calcium ion homeostasis; GO:0055080: monoatomic cation homeostasis; GO:0055085: transmembrane transport; GO:0060627: regulation of vesicle-mediated transport; GO:0072503: obsolete cellular divalent inorganic cation homeostasis; GO:0072507: obsolete divalent inorganic cation homeostasis; GO:0090087: regulation of peptide transport; GO:0098655: monoatomic cation transmembrane transport; GO:0098660: obsolete inorganic ion transmembrane transport; GO:0098662: obsolete inorganic cation transmembrane transport; GO:0098771: inorganic ion homeostasis; GO:1901475: pyruvate transmembrane transport; GO:1902600: proton transmembrane transport	K14445: SLC13A2_3_5; ko03013: Nucleocytoplasmic transport; map03013: Nucleocytoplasmic transport	YES	REQUIRES_AUTHOR_REVIEW	NEW_CURRENT_CANDIDATE		
HT	Highly Stable	Metabolism and redox processes	236	72	50	1.48391323456456e-16	3.9527175476385e-17	GO:0001516: prostaglandin biosynthetic process; GO:0001676: long-chain fatty acid metabolic process; GO:0003954: NADH dehydrogenase activity; GO:0003995: acyl-CoA dehydrogenase activity; GO:0004364: glutathione transferase activity; GO:0004842: ubiquitin-protein transferase activity; GO:0005947: obsolete mitochondrial alpha-ketoglutarate dehydrogenase complex; GO:0005975: carbohydrate metabolic process; GO:0006026: aminoglycan catabolic process; GO:0006032: chitin catabolic process; GO:0006082: obsolete organic acid metabolic process; GO:0006083: acetate metabolic process; GO:0006091: generation of precursor metabolites and energy; GO:0006103: 2-oxoglutarate metabolic process; GO:0006139: nucleobase-containing compound metabolic process; GO:0006163: purine nucleotide metabolic process; GO:0006188: IMP biosynthetic process; GO:0006259: DNA metabolic process; GO:0006520: amino acid metabolic process; GO:0006538: L-glutamate catabolic process; GO:0006558: obsolete L-phenylalanine metabolic process; GO:0006559: L-phenylalanine catabolic process; GO:0006570: obsolete tyrosine metabolic process; GO:0006575: modified amino acid metabolic process; GO:0006576: biogenic amine metabolic process; GO:0006629: lipid metabolic process; GO:0006631: fatty acid metabolic process; GO:0006633: fatty acid biosynthetic process; GO:0006636: unsaturated fatty acid biosynthetic process; GO:0006637: acyl-CoA metabolic process; GO:0006725: obsolete cellular aromatic compound metabolic process; GO:0006726: eye pigment biosynthetic process; GO:0006728: pteridine biosynthetic process; GO:0006732: obsolete coenzyme metabolic process; GO:0006749: glutathione metabolic process; GO:0006753: nucleoside phosphate metabolic process; GO:0006754: ATP biosynthetic process; GO:0006766: vitamin metabolic process; GO:0006767: obsolete water-soluble vitamin metabolic process; GO:0006790: sulfur compound metabolic process; GO:0006805: xenobiotic metabolic process; GO:0006807: obsolete nitrogen compound metabolic process; GO:0008137: NADH dehydrogenase (ubiquinone) activity; GO:0008152: metabolic process; GO:0008652: amino acid biosynthetic process; GO:0009063: amino acid catabolic process; GO:0009064: obsolete glutamine family amino acid metabolic process; GO:0009072: aromatic amino acid metabolic process; GO:0009074: aromatic amino acid catabolic process; GO:0009081: branched-chain amino acid metabolic process; GO:0009083: branched-chain amino acid catabolic process; GO:0009110: vitamin biosynthetic process; GO:0009117: nucleotide metabolic process; GO:0009123: nucleoside monophosphate metabolic process; GO:0009124: nucleoside monophosphate biosynthetic process; GO:0009126: purine nucleoside monophosphate metabolic process; GO:0009127: purine nucleoside monophosphate biosynthetic process; GO:0009141: nucleoside triphosphate metabolic process; GO:0009144: purine nucleoside triphosphate metabolic process; GO:0009145: purine nucleoside triphosphate biosynthetic process; GO:0009150: purine ribonucleotide metabolic process; GO:0009156: ribonucleoside monophosphate biosynthetic process; GO:0009161: obsolete ribonucleoside monophosphate metabolic process; GO:0009167: purine ribonucleoside monophosphate metabolic process; GO:0009168: purine ribonucleoside monophosphate biosynthetic process; GO:0009199: obsolete ribonucleoside triphosphate metabolic process; GO:0009201: ribonucleoside triphosphate biosynthetic process; GO:0009205: purine ribonucleoside triphosphate metabolic process; GO:0009206: purine ribonucleoside triphosphate biosynthetic process; GO:0009259: ribonucleotide metabolic process; GO:0009308: amine metabolic process; GO:0009407: toxin catabolic process; GO:0009820: alkaloid metabolic process; GO:0009889: regulation of biosynthetic process; GO:0009890: negative regulation of biosynthetic process; GO:0009891: positive regulation of biosynthetic process; GO:0009892: negative regulation of metabolic process; GO:0009893: positive regulation of metabolic process; GO:0009894: regulation of catabolic process; GO:0009895: negative regulation of catabolic process; GO:0010556: regulation of macromolecule biosynthetic process; GO:0010557: positive regulation of macromolecule biosynthetic process; GO:0010558: negative regulation of macromolecule biosynthetic process; GO:0010562: positive regulation of phosphorus metabolic process; GO:0010563: negative regulation of phosphorus metabolic process; GO:0010604: positive regulation of macromolecule metabolic process; GO:0010605: negative regulation of macromolecule metabolic process; GO:0015038: glutathione disulfide oxidoreductase activity; GO:0016042: lipid catabolic process; GO:0016053: obsolete organic acid biosynthetic process; GO:0016054: obsolete organic acid catabolic process; GO:0016070: RNA metabolic process; GO:0016071: mRNA metabolic process; GO:0016491: oxidoreductase activity; GO:0016616: oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; GO:0016648: oxidoreductase activity, acting on the CH-NH group of donors, disulfide as acceptor; GO:0016651: oxidoreductase activity, acting on NAD(P)H; GO:0016655: oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor; GO:0016681: obsolete oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor; GO:0016684: oxidoreductase activity, acting on peroxide as acceptor; GO:0016705: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; GO:0016740: transferase activity; GO:0016765: transferase activity, transferring alkyl or aryl (other than methyl) groups; GO:0016772: transferase activity, transferring phosphorus-containing groups; GO:0016773: phosphotransferase activity, alcohol group as acceptor; GO:0016860: intramolecular oxidoreductase activity; GO:0017144: xenobiotic metabolic process; GO:0018024: obsolete histone lysine N-methyltransferase activity; GO:0019216: regulation of lipid metabolic process; GO:0019219: regulation of nucleobase-containing compound metabolic process; GO:0019220: obsolete regulation of phosphate metabolic process; GO:0019222: regulation of metabolic process; GO:0019323: pentose catabolic process; GO:0019637: organophosphate metabolic process; GO:0019693: ribose phosphate metabolic process; GO:0019752: carboxylic acid metabolic process; GO:0019787: ubiquitin-like protein transferase activity; GO:0019889: pteridine metabolic process; GO:0030613: oxidoreductase activity, acting on phosphorus or arsenic in donors; GO:0030614: oxidoreductase activity, acting on phosphorus or arsenic in donors, disulfide as acceptor; GO:0030964: NADH dehydrogenase complex; GO:0031323: obsolete regulation of cellular metabolic process; GO:0031324: obsolete negative regulation of cellular metabolic process; GO:0031325: obsolete positive regulation of cellular metabolic process; GO:0031326: obsolete regulation of cellular biosynthetic process; GO:0031327: obsolete negative regulation of cellular biosynthetic process; GO:0031328: obsolete positive regulation of cellular biosynthetic process; GO:0031329: obsolete regulation of cellular catabolic process; GO:0031330: obsolete negative regulation of cellular catabolic process; GO:0032268: regulation of protein metabolic process; GO:0032269: negative regulation of protein metabolic process; GO:0032270: positive regulation of protein metabolic process; GO:0032774: RNA biosynthetic process; GO:0032787: monocarboxylic acid metabolic process; GO:0033539: fatty acid beta-oxidation using acyl-CoA dehydrogenase; GO:0033559: unsaturated fatty acid metabolic process; GO:0033865: nucleoside bisphosphate metabolic process; GO:0033875: ribonucleoside bisphosphate metabolic process; GO:0034032: purine nucleoside bisphosphate metabolic process; GO:0034641: obsolete cellular nitrogen compound metabolic process; GO:0034645: obsolete cellular macromolecule biosynthetic process; GO:0034660: obsolete ncRNA metabolic process; GO:0035383: obsolete thioester metabolic process; GO:0042133: obsolete neurotransmitter metabolic process; GO:0042136: obsolete neurotransmitter biosynthetic process; GO:0042178: xenobiotic catabolic process; GO:0042359: vitamin D metabolic process; GO:0042440: pigment metabolic process; GO:0042441: eye pigment metabolic process; GO:0042445: hormone metabolic process; GO:0042558: pteridine-containing compound metabolic process; GO:0042559: pteridine-containing compound biosynthetic process; GO:0042737: xenobiotic catabolic process; GO:0043170: macromolecule metabolic process; GO:0043324: pigment metabolic process involved in developmental pigmentation; GO:0043436: oxoacid metabolic process; GO:0043474: pigment metabolic process involved in pigmentation; GO:0043603: obsolete amide metabolic process; GO:0043648: dicarboxylic acid metabolic process; GO:0043649: dicarboxylic acid catabolic process; GO:0044106: amine metabolic process; GO:0044107: obsolete cellular alcohol metabolic process; GO:0044108: obsolete cellular alcohol biosynthetic process; GO:0044237: obsolete cellular metabolic process; GO:0044238: primary metabolic process; GO:0044242: obsolete cellular lipid catabolic process; GO:0044255: obsolete cellular lipid metabolic process; GO:0044260: obsolete cellular macromolecule metabolic process; GO:0044267: protein metabolic process; GO:0044272: sulfur compound biosynthetic process; GO:0044281: small molecule metabolic process; GO:0044282: small molecule catabolic process; GO:0044283: small molecule biosynthetic process; GO:0045174: glutathione dehydrogenase (ascorbate) activity; GO:0045240: alpha-ketoacid dehydrogenase complex; GO:0045934: negative regulation of nucleobase-containing compound metabolic process; GO:0045935: obsolete positive regulation of nucleobase-containing compound metabolic process; GO:0045936: negative regulation of phosphate metabolic process; GO:0045937: positive regulation of phosphate metabolic process; GO:0046034: ATP metabolic process; GO:0046040: IMP metabolic process; GO:0046148: pigment biosynthetic process; GO:0046165: alcohol biosynthetic process; GO:0046173: polyol biosynthetic process; GO:0046394: carboxylic acid biosynthetic process; GO:0046395: carboxylic acid catabolic process; GO:0046457: prostanoid biosynthetic process; GO:0046466: obsolete membrane lipid catabolic process; GO:0046483: obsolete heterocycle metabolic process; GO:0046514: ceramide catabolic process; GO:0050136: NADH dehydrogenase (quinone) (non-electrogenic) activity; GO:0051052: regulation of DNA metabolic process; GO:0051171: obsolete regulation of nitrogen compound metabolic process; GO:0051172: obsolete negative regulation of nitrogen compound metabolic process; GO:0051173: obsolete positive regulation of nitrogen compound metabolic process; GO:0051174: regulation of phosphorus metabolic process; GO:0051186: obsolete cofactor metabolic process; GO:0051188: obsolete cofactor biosynthetic process; GO:0051246: regulation of protein metabolic process; GO:0051247: positive regulation of protein metabolic process; GO:0051248: negative regulation of protein metabolic process; GO:0051252: regulation of RNA metabolic process; GO:0051253: negative regulation of RNA metabolic process; GO:0051254: positive regulation of RNA metabolic process; GO:0051338: regulation of transferase activity; GO:0051347: obsolete positive regulation of transferase activity; GO:0055086: nucleobase-containing small molecule metabolic process; GO:0055114: obsolete oxidation-reduction process; GO:0060255: regulation of macromolecule metabolic process; GO:0071704: obsolete organic substance metabolic process; GO:0072329: monocarboxylic acid catabolic process; GO:0072330: monocarboxylic acid biosynthetic process; GO:0072521: purine-containing compound metabolic process; GO:0080090: regulation of primary metabolic process; GO:0090304: nucleic acid metabolic process; GO:1901135: carbohydrate derivative metabolic process; GO:1901136: carbohydrate derivative catabolic process; GO:1901360: obsolete organic cyclic compound metabolic process; GO:1901564: obsolete organonitrogen compound metabolic process; GO:1901565: obsolete organonitrogen compound catabolic process; GO:1901566: obsolete organonitrogen compound biosynthetic process; GO:1901605: obsolete alpha-amino acid metabolic process; GO:1901606: obsolete alpha-amino acid catabolic process; GO:1901607: obsolete alpha-amino acid biosynthetic process; GO:1901617: obsolete organic hydroxy compound biosynthetic process; GO:1901685: obsolete glutathione derivative metabolic process; GO:1901687: glutathione derivative biosynthetic process; GO:1902221: obsolete erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process; GO:1902222: obsolete erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process; GO:1902679: negative regulation of RNA biosynthetic process; GO:1902680: positive regulation of RNA biosynthetic process; GO:1903725: regulation of phospholipid metabolic process; GO:1990204: oxidoreductase complex; GO:2000112: obsolete regulation of cellular macromolecule biosynthetic process; GO:2000113: obsolete negative regulation of cellular macromolecule biosynthetic process; GO:2001141: regulation of RNA biosynthetic process	ko00140: Steroid hormone biosynthesis; ko00230: Purine metabolism; ko00250: Alanine, aspartate and glutamate metabolism; ko00260: Glycine, serine and threonine metabolism; ko00330: Arginine and proline metabolism; ko00350: Tyrosine metabolism; ko00380: Tryptophan metabolism; ko00480: Glutathione metabolism; ko00515: Mannose type O-glycan biosynthesis; ko00590: Arachidonic acid metabolism; ko00591: Linoleic acid metabolism; ko00640: Propanoate metabolism; ko00680: Methane metabolism; ko00790: Folate biosynthesis; ko00830: Retinol metabolism; ko00910: Nitrogen metabolism; ko00980: Metabolism of xenobiotics by cytochrome P450; ko00982: Drug metabolism - cytochrome P450; ko00983: Drug metabolism - other enzymes; ko01100: Metabolic pathways; ko01110: Biosynthesis of secondary metabolites; ko01120: Microbial metabolism in diverse environments; ko01200: Carbon metabolism; ko01230: Biosynthesis of amino acids; ko04979: Cholesterol metabolism; map00140: Steroid hormone biosynthesis; map00230: Purine metabolism; map00250: Alanine, aspartate and glutamate metabolism; map00260: Glycine, serine and threonine metabolism; map00330: Arginine and proline metabolism; map00350: Tyrosine metabolism; map00380: Tryptophan metabolism; map00480: Glutathione metabolism; map00515: Mannose type O-glycan biosynthesis; map00590: Arachidonic acid metabolism; map00591: Linoleic acid metabolism; map00640: Propanoate metabolism; map00680: Methane metabolism; map00790: Folate biosynthesis; map00830: Retinol metabolism; map00910: Nitrogen metabolism; map00980: Metabolism of xenobiotics by cytochrome P450; map00982: Drug metabolism - cytochrome P450; map00983: Drug metabolism - other enzymes; map01100: Metabolic pathways; map01110: Biosynthesis of secondary metabolites; map01120: Microbial metabolism in diverse environments; map01200: Carbon metabolism; map01230: Biosynthesis of amino acids; map04979: Cholesterol metabolism	YES	REQUIRES_AUTHOR_REVIEW	HISTORICAL_CANDIDATE		
HT	Highly Stable	Neural, projection and behavior processes	17	11	0	0.000150913719646073		GO:0001505: obsolete regulation of neurotransmitter levels; GO:0030030: cell projection organization; GO:0030182: neuron differentiation; GO:0031175: neuron projection development; GO:0042133: obsolete neurotransmitter metabolic process; GO:0042136: obsolete neurotransmitter biosynthetic process; GO:0042755: eating behavior; GO:0043523: regulation of neuron apoptotic process; GO:0044304: main axon; GO:0044447: obsolete axoneme part; GO:0048666: neuron development; GO:0048699: generation of neurons; GO:0048812: neuron projection morphogenesis; GO:0099566: regulation of postsynaptic cytosolic calcium ion concentration; GO:0120036: plasma membrane bounded cell projection organization; GO:1900271: regulation of long-term synaptic potentiation; GO:1901214: obsolete regulation of neuron death		NO	REQUIRES_AUTHOR_REVIEW	HISTORICAL_CANDIDATE		
HT	Highly Stable	Protein turnover and proteostasis	23	4	0	1.56765760775917e-08		GO:0004175: endopeptidase activity; GO:0004222: metalloendopeptidase activity; GO:0004252: serine-type endopeptidase activity; GO:0004842: ubiquitin-protein transferase activity; GO:0004866: endopeptidase inhibitor activity; GO:0004867: serine-type endopeptidase inhibitor activity; GO:0004869: cysteine-type endopeptidase inhibitor activity; GO:0006508: proteolysis; GO:0008233: peptidase activity; GO:0008236: serine-type peptidase activity; GO:0008237: metallopeptidase activity; GO:0010506: regulation of autophagy; GO:0010507: negative regulation of autophagy; GO:0016567: protein ubiquitination; GO:0019787: ubiquitin-like protein transferase activity; GO:0030414: peptidase inhibitor activity; GO:0061077: obsolete chaperone-mediated protein folding; GO:0061134: peptidase regulator activity; GO:0061135: endopeptidase regulator activity; GO:0061630: ubiquitin protein ligase activity; GO:0061659: ubiquitin-like protein ligase activity; GO:0070011: peptidase activity; GO:1903146: regulation of autophagy of mitochondrion		NO	REQUIRES_AUTHOR_REVIEW	HISTORICAL_CANDIDATE		
HT	Highly Stable	RNA processing and expression	57	14	0	9.43389302688287e-13		GO:0000122: negative regulation of transcription by RNA polymerase II; GO:0000375: RNA splicing, via transesterification reactions; GO:0000377: RNA splicing, via transesterification reactions with bulged adenosine as nucleophile; GO:0000398: mRNA splicing, via spliceosome; GO:0000976: transcription cis-regulatory region binding; GO:0000977: RNA polymerase II transcription regulatory region sequence-specific DNA binding; GO:0000981: DNA-binding transcription factor activity, RNA polymerase II-specific; GO:0001012: RNA polymerase II transcription regulatory region sequence-specific DNA binding; GO:0001067: transcription regulatory region nucleic acid binding; GO:0003700: DNA-binding transcription factor activity; GO:0003712: transcription coregulator activity; GO:0003714: transcription corepressor activity; GO:0005667: transcription regulator complex; GO:0006351: DNA-templated transcription; GO:0006352: DNA-templated transcription initiation; GO:0006355: regulation of DNA-templated transcription; GO:0006357: regulation of transcription by RNA polymerase II; GO:0006364: rRNA processing; GO:0006366: transcription by RNA polymerase II; GO:0006367: transcription initiation at RNA polymerase II promoter; GO:0006376: mRNA splice site recognition; GO:0006378: obsolete mRNA polyadenylation; GO:0006396: RNA processing; GO:0006397: mRNA processing; GO:0006406: mRNA export from nucleus; GO:0008134: transcription factor binding; GO:0008380: RNA splicing; GO:0010467: gene expression; GO:0010468: regulation of gene expression; GO:0010628: positive regulation of gene expression; GO:0010629: negative regulation of gene expression; GO:0016070: RNA metabolic process; GO:0016071: mRNA metabolic process; GO:0031124: mRNA 3'-end processing; GO:0034470: obsolete ncRNA processing; GO:0034660: obsolete ncRNA metabolic process; GO:0040029: epigenetic regulation of gene expression; GO:0044212: transcription cis-regulatory region binding; GO:0044798: transcription regulator complex; GO:0045292: mRNA cis splicing, via spliceosome; GO:0045815: transcription initiation-coupled chromatin remodeling; GO:0045892: negative regulation of DNA-templated transcription; GO:0045893: positive regulation of DNA-templated transcription; GO:0045944: positive regulation of transcription by RNA polymerase II; GO:0051252: regulation of RNA metabolic process; GO:0051253: negative regulation of RNA metabolic process; GO:0051254: positive regulation of RNA metabolic process; GO:0060147: regulation of post-transcriptional gene silencing; GO:0060966: regulation of gene silencing by regulatory ncRNA; GO:0071014: post-mRNA release spliceosomal complex; GO:0090575: RNA polymerase II transcription regulator complex; GO:0097659: obsolete nucleic acid-templated transcription; GO:0140110: transcription regulator activity; GO:1902895: positive regulation of miRNA transcription; GO:1903506: obsolete regulation of nucleic acid-templated transcription; GO:1903507: obsolete negative regulation of nucleic acid-templated transcription; GO:1903508: obsolete positive regulation of nucleic acid-templated transcription		NO	REQUIRES_AUTHOR_REVIEW	NEW_CURRENT_CANDIDATE		
HT	Highly Stable	Stress response and signaling	38	4	10	4.56613589914861e-09	0.00252310094945681	GO:0001725: stress fiber; GO:0006950: response to stress; GO:0006979: response to oxidative stress; GO:0007165: signal transduction; GO:0007179: transforming growth factor beta receptor signaling pathway; GO:0008589: regulation of smoothened signaling pathway; GO:0009966: regulation of signal transduction; GO:0009967: positive regulation of signal transduction; GO:0009968: negative regulation of signal transduction; GO:0030522: intracellular receptor signaling pathway; GO:0033554: cellular response to stress; GO:0035080: heat shock-mediated polytene chromosome puffing; GO:0035556: intracellular signal transduction; GO:0043122: regulation of canonical NF-kappaB signal transduction; GO:0043401: steroid hormone receptor signaling pathway; GO:0043408: regulation of MAPK cascade; GO:0045879: negative regulation of smoothened signaling pathway; GO:0046425: regulation of receptor signaling pathway via JAK-STAT; GO:0046427: positive regulation of receptor signaling pathway via JAK-STAT; GO:0046578: regulation of Ras protein signal transduction; GO:0046580: negative regulation of Ras protein signal transduction; GO:0048583: regulation of response to stimulus; GO:0048584: positive regulation of response to stimulus; GO:0048585: negative regulation of response to stimulus; GO:0050896: response to stimulus; GO:0051056: regulation of small GTPase mediated signal transduction; GO:0051058: negative regulation of small GTPase mediated signal transduction; GO:0051716: cellular response to stimulus; GO:0051896: regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; GO:0080134: regulation of response to stress; GO:0080135: regulation of cellular response to stress; GO:1902531: regulation of intracellular signal transduction; GO:1902532: negative regulation of intracellular signal transduction; GO:1902533: positive regulation of intracellular signal transduction; GO:1904892: regulation of receptor signaling pathway via STAT; GO:1904894: positive regulation of receptor signaling pathway via STAT; GO:2001233: regulation of apoptotic signaling pathway; GO:2001234: negative regulation of apoptotic signaling pathway	ko04010: MAPK signaling pathway; ko04022: cGMP-PKG signaling pathway; ko04391: Hippo signaling pathway - fly; ko04657: IL-17 signaling pathway; ko04921: Oxytocin signaling pathway; map04010: MAPK signaling pathway; map04022: cGMP-PKG signaling pathway; map04391: Hippo signaling pathway - fly; map04657: IL-17 signaling pathway; map04921: Oxytocin signaling pathway	YES	STRONG_MULTI_SOURCE_SUPPORT	HISTORICAL_CANDIDATE		
HT	Highly Stable	Translation, ribosome and protein targeting	6	6	0	0.0256631815599869		GO:0005761: mitochondrial ribosome; GO:0006613: cotranslational protein targeting to membrane; GO:0022626: cytosolic ribosome; GO:0030684: preribosome; GO:0032543: mitochondrial translation; GO:0045047: protein targeting to ER		NO	GO_SUPPORTED	HISTORICAL_CANDIDATE		
HT	Highly Stable	Vesicle trafficking and organelle organization	26	4	0	2.29997208825988e-06		GO:0005788: endoplasmic reticulum lumen; GO:0006887: exocytosis; GO:0006996: organelle organization; GO:0008104: intracellular protein localization; GO:0010639: negative regulation of organelle organization; GO:0030100: regulation of endocytosis; GO:0031983: vesicle lumen; GO:0032386: regulation of intracellular transport; GO:0032880: regulation of protein localization; GO:0033043: regulation of organelle organization; GO:0033365: protein localization to organelle; GO:0034504: protein localization to nucleus; GO:0044322: endoplasmic reticulum quality control compartment; GO:0045055: regulated exocytosis; GO:0060205: cytoplasmic vesicle lumen; GO:0060627: regulation of vesicle-mediated transport; GO:0070201: regulation of establishment of protein localization; GO:0070972: protein localization to endoplasmic reticulum; GO:0072595: maintenance of protein localization in organelle; GO:0099503: secretory vesicle; GO:1900180: regulation of protein localization to nucleus; GO:1900182: positive regulation of protein localization to nucleus; GO:1903827: regulation of protein localization; GO:1903828: negative regulation of protein localization; GO:1903829: positive regulation of protein localization; GO:1904951: positive regulation of establishment of protein localization		NO	GO_SUPPORTED	NEW_CURRENT_CANDIDATE		
LT	Low Stability	Broad regulatory and signaling processes	0	0	0					NO	NO_CURRENT_SUPPORT	HISTORICAL_CANDIDATE		
LT	Low Stability	Cell adhesion and extracellular organization	2	2	0	0.000110189127859504		GO:0005576: extracellular region; GO:0005615: obsolete extracellular space		NO	REQUIRES_AUTHOR_REVIEW	HISTORICAL_CANDIDATE		
LT	Low Stability	Cell cycle and division	0	0	0					NO	NO_CURRENT_SUPPORT	HISTORICAL_CANDIDATE		
LT	Low Stability	Chromosome and nuclear organization	0	0	0					NO	NO_CURRENT_SUPPORT	HISTORICAL_CANDIDATE		
LT	Low Stability	Cytoskeleton and cell motility	0	0	0					NO	NO_CURRENT_SUPPORT	NEW_CURRENT_CANDIDATE		
LT	Low Stability	Development and morphogenesis	0	0	0					NO	NO_CURRENT_SUPPORT	HISTORICAL_CANDIDATE		
LT	Low Stability	DNA repair and genome maintenance	0	0	0					NO	NO_CURRENT_SUPPORT	HISTORICAL_CANDIDATE		
LT	Low Stability	Endocrine and physiological regulation	0	0	0					NO	NO_CURRENT_SUPPORT	HISTORICAL_CANDIDATE		
LT	Low Stability	Energy and core metabolism	0	0	0					NO	NO_CURRENT_SUPPORT	HISTORICAL_CANDIDATE		
LT	Low Stability	Immune and defense processes	0	0	0					NO	NO_CURRENT_SUPPORT	NEW_CURRENT_CANDIDATE		
LT	Low Stability	Membrane transport and ion homeostasis	0	0	0					NO	NO_CURRENT_SUPPORT	NEW_CURRENT_CANDIDATE		
LT	Low Stability	Metabolism and redox processes	1	1	0	0.0140706326649058		GO:0006805: xenobiotic metabolic process		NO	GO_SUPPORTED	HISTORICAL_CANDIDATE		
LT	Low Stability	Neural, projection and behavior processes	0	0	0					NO	NO_CURRENT_SUPPORT	HISTORICAL_CANDIDATE		
LT	Low Stability	Protein turnover and proteostasis	2	1	0	0.0429386026206952		GO:0004222: metalloendopeptidase activity; GO:0008237: metallopeptidase activity		NO	GO_SUPPORTED	HISTORICAL_CANDIDATE		
LT	Low Stability	RNA processing and expression	0	0	0					NO	NO_CURRENT_SUPPORT	NEW_CURRENT_CANDIDATE		
LT	Low Stability	Stress response and signaling	0	0	0					NO	NO_CURRENT_SUPPORT	HISTORICAL_CANDIDATE		
