go_id	canonical_go_id	go_name	go_namespace	obsolete_status	replacement_or_consider	source_version	mapping_status
GO:0043177	GO:0043177	organic acid binding	molecular_function	current		releases/2026-07-26	mapped
GO:0043186	GO:0043186	P granule	cellular_component	current		releases/2026-07-26	mapped
GO:0043195	GO:0043195	terminal bouton	cellular_component	current		releases/2026-07-26	mapped
GO:0043197	GO:0043197	dendritic spine	cellular_component	current		releases/2026-07-26	mapped
GO:0043200	GO:0043200	response to amino acid	biological_process	current		releases/2026-07-26	mapped
GO:0043201	GO:0043201	response to L-leucine	biological_process	current		releases/2026-07-26	mapped
GO:0043202	GO:0043202	lysosomal lumen	cellular_component	current		releases/2026-07-26	mapped
GO:0043207	GO:0043207	response to external biotic stimulus	biological_process	current		releases/2026-07-26	mapped
GO:0043209	GO:0043209	myelin sheath	cellular_component	current		releases/2026-07-26	mapped
GO:0043217	GO:0043217	myelin maintenance	biological_process	current		releases/2026-07-26	mapped
GO:0043225	GO:0043225	obsolete ATPase-coupled inorganic anion transmembrane transporter activity	molecular_function	obsolete	replaced_by:GO:0042626	releases/2026-07-26	obsolete
GO:0043226	GO:0043226	organelle	cellular_component	current		releases/2026-07-26	mapped
GO:0043227	GO:0043227	membrane-bounded organelle	cellular_component	current		releases/2026-07-26	mapped
GO:0043228	GO:0043228	membraneless organelle	cellular_component	current		releases/2026-07-26	mapped
GO:0043229	GO:0043229	intracellular organelle	cellular_component	current		releases/2026-07-26	mapped
GO:0043231	GO:0043231	intracellular membrane-bounded organelle	cellular_component	current		releases/2026-07-26	mapped
GO:0043232	GO:0043232	intracellular membraneless organelle	cellular_component	current		releases/2026-07-26	mapped
GO:0043233	GO:0043233	organelle lumen	cellular_component	current		releases/2026-07-26	mapped
GO:0043242	GO:0043242	negative regulation of protein-containing complex disassembly	biological_process	current		releases/2026-07-26	mapped
GO:0043244	GO:0043244	regulation of protein-containing complex disassembly	biological_process	current		releases/2026-07-26	mapped
GO:0043254	GO:0043254	regulation of protein-containing complex assembly	biological_process	current		releases/2026-07-26	mapped
GO:0043255	GO:0043255	regulation of carbohydrate biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0043277	GO:0043277	apoptotic cell clearance	biological_process	current		releases/2026-07-26	mapped
GO:0043292	GO:0043292	contractile muscle fiber	cellular_component	current		releases/2026-07-26	mapped
GO:0043295	GO:0043295	glutathione binding	molecular_function	current		releases/2026-07-26	mapped
GO:0043296	GO:0043296	apical junction complex	cellular_component	current		releases/2026-07-26	mapped
GO:0043297	GO:0043297	apical junction assembly	biological_process	current		releases/2026-07-26	mapped
GO:0043299	GO:0043299	leukocyte degranulation	biological_process	current		releases/2026-07-26	mapped
GO:0043312	GO:0043312	neutrophil degranulation	biological_process	current		releases/2026-07-26	mapped
GO:0043324	GO:0043324	pigment metabolic process involved in developmental pigmentation	biological_process	current		releases/2026-07-26	mapped
GO:0043368	GO:0043368	positive T cell selection	biological_process	current		releases/2026-07-26	mapped
GO:0043369	GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	biological_process	current		releases/2026-07-26	mapped
GO:0043388	GO:0043388	positive regulation of DNA binding	biological_process	current		releases/2026-07-26	mapped
GO:0043394	GO:0043394	proteoglycan binding	molecular_function	current		releases/2026-07-26	mapped
GO:0043395	GO:0043395	heparan sulfate proteoglycan binding	molecular_function	current		releases/2026-07-26	mapped
GO:0043401	GO:0043401	steroid hormone receptor signaling pathway	biological_process	current		releases/2026-07-26	mapped
GO:0043405	GO:0043405	regulation of MAP kinase activity	biological_process	current		releases/2026-07-26	mapped
GO:0043406	GO:0043406	positive regulation of MAP kinase activity	biological_process	current		releases/2026-07-26	mapped
GO:0043408	GO:0043408	regulation of MAPK cascade	biological_process	current		releases/2026-07-26	mapped
GO:0043409	GO:0043409	negative regulation of MAPK cascade	biological_process	current		releases/2026-07-26	mapped
GO:0043410	GO:0043410	positive regulation of MAPK cascade	biological_process	current		releases/2026-07-26	mapped
GO:0043412	GO:0043412	macromolecule modification	biological_process	current		releases/2026-07-26	mapped
GO:0043414	GO:0043414	macromolecule methylation	biological_process	current		releases/2026-07-26	mapped
GO:0043433	GO:0043433	obsolete negative regulation of DNA-binding transcription factor activity	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0043434	GO:0043434	response to peptide hormone	biological_process	current		releases/2026-07-26	mapped
GO:0043436	GO:0043436	oxoacid metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0043474	GO:0043474	pigment metabolic process involved in pigmentation	biological_process	current		releases/2026-07-26	mapped
GO:0043484	GO:0043484	regulation of RNA splicing	biological_process	current		releases/2026-07-26	mapped
GO:0043486	GO:0043486	obsolete histone exchange	biological_process	obsolete	consider:GO:0006338;GO:0140713	releases/2026-07-26	obsolete
GO:0043487	GO:0043487	regulation of RNA stability	biological_process	current		releases/2026-07-26	mapped
GO:0043488	GO:0043488	regulation of mRNA stability	biological_process	current		releases/2026-07-26	mapped
GO:0043492	GO:0042626	ATPase-coupled transmembrane transporter activity	molecular_function	current		releases/2026-07-26	alternate_id
GO:0043506	GO:0043506	regulation of JUN kinase activity	biological_process	current		releases/2026-07-26	mapped
GO:0043507	GO:0043507	positive regulation of JUN kinase activity	biological_process	current		releases/2026-07-26	mapped
GO:0043523	GO:0043523	regulation of neuron apoptotic process	biological_process	current		releases/2026-07-26	mapped
GO:0043543	GO:0043543	protein acylation	biological_process	current		releases/2026-07-26	mapped
GO:0043547	GO:0043547	positive regulation of GTPase activity	biological_process	current		releases/2026-07-26	mapped
GO:0043548	GO:0043548	phosphatidylinositol 3-kinase binding	molecular_function	current		releases/2026-07-26	mapped
GO:0043549	GO:0043549	regulation of kinase activity	biological_process	current		releases/2026-07-26	mapped
GO:0043550	GO:0043550	regulation of lipid kinase activity	biological_process	current		releases/2026-07-26	mapped
GO:0043551	GO:0043551	obsolete regulation of phosphatidylinositol 3-kinase activity	biological_process	obsolete	consider:GO:0035014	releases/2026-07-26	obsolete
GO:0043560	GO:0043560	insulin receptor substrate binding	molecular_function	current		releases/2026-07-26	mapped
GO:0043565	GO:0043565	sequence-specific DNA binding	molecular_function	current		releases/2026-07-26	mapped
GO:0043583	GO:0043583	ear development	biological_process	current		releases/2026-07-26	mapped
GO:0043586	GO:0043586	tongue development	biological_process	current		releases/2026-07-26	mapped
GO:0043588	GO:0043588	skin development	biological_process	current		releases/2026-07-26	mapped
GO:0043596	GO:0043596	nuclear replication fork	cellular_component	current		releases/2026-07-26	mapped
GO:0043603	GO:0043603	obsolete amide metabolic process	biological_process	obsolete	replaced_by:GO:0008152	releases/2026-07-26	obsolete
GO:0043604	GO:0043604	obsolete amide biosynthetic process	biological_process	obsolete	replaced_by:GO:0009058	releases/2026-07-26	obsolete
GO:0043618	GO:0043618	obsolete regulation of transcription from RNA polymerase II promoter in response to stress	biological_process	obsolete	consider:GO:0006357;GO:0033554	releases/2026-07-26	obsolete
GO:0043620	GO:0043620	obsolete regulation of DNA-templated transcription in response to stress	biological_process	obsolete	consider:GO:0006355;GO:0033554	releases/2026-07-26	obsolete
GO:0043621	GO:0043621	obsolete protein self-association	molecular_function	obsolete		releases/2026-07-26	obsolete
GO:0043624	GO:0032984	protein-containing complex disassembly	biological_process	current		releases/2026-07-26	alternate_id
GO:0043631	GO:0043631	obsolete RNA polyadenylation	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0043632	GO:0043632	modification-dependent macromolecule catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0043648	GO:0043648	dicarboxylic acid metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0043649	GO:0043649	dicarboxylic acid catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0043651	GO:0043651	linoleic acid metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0043652	GO:0043652	engulfment of apoptotic cell	biological_process	current		releases/2026-07-26	mapped
GO:0043687	GO:0043687	post-translational protein modification	biological_process	current		releases/2026-07-26	mapped
GO:0043900	GO:0043900	obsolete regulation of multi-organism process	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0043902	GO:0043902	obsolete positive regulation of multi-organism process	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0043903	GO:0043903	regulation of biological process involved in symbiotic interaction	biological_process	current		releases/2026-07-26	mapped
GO:0043928	GO:0043928	obsolete exonucleolytic catabolism of deadenylated mRNA	biological_process	obsolete	replaced_by:GO:0000288	releases/2026-07-26	obsolete
GO:0043933	GO:0043933	protein-containing complex organization	biological_process	current		releases/2026-07-26	mapped
GO:0043954	GO:0043954	cellular component maintenance	biological_process	current		releases/2026-07-26	mapped
GO:0043966	GO:0043966	obsolete histone H3 acetylation	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0043967	GO:0043967	obsolete histone H4 acetylation	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0043972	GO:0043972	obsolete histone H3-K23 acetylation	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0043974	GO:0043974	obsolete histone H3-K27 acetylation	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0043981	GO:0043981	obsolete histone H4-K5 acetylation	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0043982	GO:0043982	obsolete histone H4-K8 acetylation	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0043984	GO:0043984	obsolete histone H4-K16 acetylation	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0043994	GO:0043994	histone H3K23 acetyltransferase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0044003	GO:0044003	symbiont-mediated perturbation of host process	biological_process	current		releases/2026-07-26	mapped
GO:0044030	GO:0044030	obsolete regulation of DNA methylation	biological_process	obsolete	consider:GO:0030234;GO:0040029	releases/2026-07-26	obsolete
GO:0044057	GO:0044057	regulation of system process	biological_process	current		releases/2026-07-26	mapped
GO:0044062	GO:0044062	regulation of excretion	biological_process	current		releases/2026-07-26	mapped
GO:0044085	GO:0044085	cellular component biogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0044087	GO:0044087	regulation of cellular component biogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0044088	GO:0044088	regulation of vacuole organization	biological_process	current		releases/2026-07-26	mapped
GO:0044089	GO:0044089	positive regulation of cellular component biogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0044090	GO:0044090	positive regulation of vacuole organization	biological_process	current		releases/2026-07-26	mapped
GO:0044092	GO:0044092	negative regulation of molecular function	biological_process	current		releases/2026-07-26	mapped
GO:0044093	GO:0044093	positive regulation of molecular function	biological_process	current		releases/2026-07-26	mapped
GO:0044106	GO:0009308	amine metabolic process	biological_process	current		releases/2026-07-26	alternate_id
GO:0044107	GO:0044107	obsolete cellular alcohol metabolic process	biological_process	obsolete	replaced_by:GO:0006066	releases/2026-07-26	obsolete
GO:0044108	GO:0044108	obsolete cellular alcohol biosynthetic process	biological_process	obsolete	replaced_by:GO:0046165	releases/2026-07-26	obsolete
GO:0044212	GO:0000976	transcription cis-regulatory region binding	molecular_function	current		releases/2026-07-26	alternate_id
GO:0044214	GO:0044214	obsolete spanning component of plasma membrane	cellular_component	obsolete	replaced_by:GO:0005886	releases/2026-07-26	obsolete
GO:0044237	GO:0044237	obsolete cellular metabolic process	biological_process	obsolete	replaced_by:GO:0008152	releases/2026-07-26	obsolete
GO:0044238	GO:0044238	primary metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0044242	GO:0044242	obsolete cellular lipid catabolic process	biological_process	obsolete	replaced_by:GO:0016042	releases/2026-07-26	obsolete
GO:0044248	GO:0044248	obsolete cellular catabolic process	biological_process	obsolete	replaced_by:GO:0009056	releases/2026-07-26	obsolete
GO:0044249	GO:0044249	obsolete cellular biosynthetic process	biological_process	obsolete	replaced_by:GO:0009058	releases/2026-07-26	obsolete
GO:0044255	GO:0044255	obsolete cellular lipid metabolic process	biological_process	obsolete	replaced_by:GO:0006629	releases/2026-07-26	obsolete
GO:0044257	GO:0030163	protein catabolic process	biological_process	current		releases/2026-07-26	alternate_id
GO:0044260	GO:0044260	obsolete cellular macromolecule metabolic process	biological_process	obsolete	replaced_by:GO:0043170	releases/2026-07-26	obsolete
GO:0044265	GO:0044265	obsolete cellular macromolecule catabolic process	biological_process	obsolete	replaced_by:GO:0009057	releases/2026-07-26	obsolete
GO:0044267	GO:0019538	protein metabolic process	biological_process	current		releases/2026-07-26	alternate_id
GO:0044270	GO:0044270	obsolete cellular nitrogen compound catabolic process	biological_process	obsolete	replaced_by:GO:0009056	releases/2026-07-26	obsolete
GO:0044271	GO:0044271	obsolete cellular nitrogen compound biosynthetic process	biological_process	obsolete	replaced_by:GO:0009058	releases/2026-07-26	obsolete
GO:0044272	GO:0044272	sulfur compound biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0044281	GO:0044281	small molecule metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0044282	GO:0044282	small molecule catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0044283	GO:0044283	small molecule biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0044291	GO:0044291	cell-cell contact zone	cellular_component	current		releases/2026-07-26	mapped
GO:0044295	GO:0044295	axonal growth cone	cellular_component	current		releases/2026-07-26	mapped
GO:0044297	GO:0044297	cell body	cellular_component	current		releases/2026-07-26	mapped
GO:0044298	GO:0044298	cell body membrane	cellular_component	current		releases/2026-07-26	mapped
GO:0044304	GO:0044304	main axon	cellular_component	current		releases/2026-07-26	mapped
GO:0044309	GO:0044309	neuron spine	cellular_component	current		releases/2026-07-26	mapped
GO:0044320	GO:0044320	cellular response to leptin stimulus	biological_process	current		releases/2026-07-26	mapped
GO:0044322	GO:0044322	endoplasmic reticulum quality control compartment	cellular_component	current		releases/2026-07-26	mapped
GO:0044325	GO:0044325	transmembrane transporter binding	molecular_function	current		releases/2026-07-26	mapped
GO:0044326	GO:0044326	dendritic spine neck	cellular_component	current		releases/2026-07-26	mapped
GO:0044327	GO:0044327	dendritic spine head	cellular_component	current		releases/2026-07-26	mapped
GO:0044380	GO:0044380	protein localization to cytoskeleton	biological_process	current		releases/2026-07-26	mapped
GO:0044389	GO:0044389	ubiquitin-like protein ligase binding	molecular_function	current		releases/2026-07-26	mapped
GO:0044391	GO:0044391	ribosomal subunit	cellular_component	current		releases/2026-07-26	mapped
GO:0044403	GO:0044403	biological process involved in symbiotic interaction	biological_process	current		releases/2026-07-26	mapped
GO:0044417	GO:0044417	translocation of molecules into host	biological_process	current		releases/2026-07-26	mapped
GO:0044419	GO:0044419	biological process involved in interspecies interaction between organisms	biological_process	current		releases/2026-07-26	mapped
GO:0044420	GO:0044420	obsolete extracellular matrix component	cellular_component	obsolete	consider:GO:0031012	releases/2026-07-26	obsolete
GO:0044421	GO:0044421	obsolete extracellular region part	cellular_component	obsolete	consider:GO:0005576	releases/2026-07-26	obsolete
GO:0044422	GO:0044422	obsolete organelle part	cellular_component	obsolete	consider:GO:0043226	releases/2026-07-26	obsolete
GO:0044424	GO:0044424	obsolete intracellular part	cellular_component	obsolete	consider:GO:0005622	releases/2026-07-26	obsolete
GO:0044427	GO:0044427	obsolete chromosomal part	cellular_component	obsolete	consider:GO:0005694	releases/2026-07-26	obsolete
GO:0044428	GO:0044428	obsolete nuclear part	cellular_component	obsolete	consider:GO:0005634	releases/2026-07-26	obsolete
GO:0044429	GO:0044429	obsolete mitochondrial part	cellular_component	obsolete	consider:GO:0005739	releases/2026-07-26	obsolete
GO:0044430	GO:0044430	obsolete cytoskeletal part	cellular_component	obsolete	consider:GO:0005856	releases/2026-07-26	obsolete
GO:0044437	GO:0044437	obsolete vacuolar part	cellular_component	obsolete	consider:GO:0005773	releases/2026-07-26	obsolete
GO:0044440	GO:0044440	obsolete endosomal part	cellular_component	obsolete	consider:GO:0005768	releases/2026-07-26	obsolete
GO:0044444	GO:0044444	obsolete cytoplasmic part	cellular_component	obsolete	consider:GO:0005737	releases/2026-07-26	obsolete
GO:0044445	GO:0044445	obsolete cytosolic part	cellular_component	obsolete	consider:GO:0005829	releases/2026-07-26	obsolete
GO:0044446	GO:0044446	obsolete intracellular organelle part	cellular_component	obsolete	consider:GO:0043229	releases/2026-07-26	obsolete
GO:0044447	GO:0044447	obsolete axoneme part	cellular_component	obsolete	consider:GO:0005930	releases/2026-07-26	obsolete
GO:0044448	GO:0044448	obsolete cell cortex part	cellular_component	obsolete	consider:GO:0005938	releases/2026-07-26	obsolete
GO:0044449	GO:0044449	obsolete contractile fiber part	cellular_component	obsolete	consider:GO:0043292	releases/2026-07-26	obsolete
GO:0044450	GO:0044450	obsolete microtubule organizing center part	cellular_component	obsolete	consider:GO:0005815	releases/2026-07-26	obsolete
GO:0044451	GO:0044451	obsolete nucleoplasm part	cellular_component	obsolete	consider:GO:0005654	releases/2026-07-26	obsolete
GO:0044452	GO:0044452	obsolete nucleolar part	cellular_component	obsolete	consider:GO:0005730	releases/2026-07-26	obsolete
GO:0044454	GO:0044454	obsolete nuclear chromosome part	cellular_component	obsolete	consider:GO:0000228	releases/2026-07-26	obsolete
GO:0044455	GO:0044455	obsolete mitochondrial membrane part	cellular_component	obsolete	consider:GO:0031966	releases/2026-07-26	obsolete
GO:0044456	GO:0044456	obsolete synapse part	cellular_component	obsolete	consider:GO:0045202	releases/2026-07-26	obsolete
GO:0044459	GO:0044459	obsolete plasma membrane part	cellular_component	obsolete	consider:GO:0005886	releases/2026-07-26	obsolete
GO:0044463	GO:0044463	obsolete cell projection part	cellular_component	obsolete	consider:GO:0042995	releases/2026-07-26	obsolete
GO:0044464	GO:0044464	obsolete cell part	cellular_component	obsolete		releases/2026-07-26	obsolete
GO:0044531	GO:0051709	regulation of killing of cells of another organism	biological_process	current		releases/2026-07-26	alternate_id
GO:0044532	GO:0044532	obsolete modulation of apoptotic process in another organism	biological_process	obsolete	consider:GO:0052150	releases/2026-07-26	obsolete
GO:0044539	GO:0044539	long-chain fatty acid import into cell	biological_process	current		releases/2026-07-26	mapped
GO:0044545	GO:0044545	NSL complex	cellular_component	current		releases/2026-07-26	mapped
GO:0044557	GO:0044557	relaxation of smooth muscle	biological_process	current		releases/2026-07-26	mapped
GO:0044611	GO:0044611	nuclear pore inner ring	cellular_component	current		releases/2026-07-26	mapped
GO:0044648	GO:0044648	obsolete histone H3-K4 dimethylation	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0044703	GO:0044703	multi-organism reproductive process	biological_process	current		releases/2026-07-26	mapped
GO:0044728	GO:0044728	obsolete DNA methylation or demethylation	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0044753	GO:0044753	amphisome	cellular_component	current		releases/2026-07-26	mapped
GO:0044766	GO:0044766	obsolete multi-organism transport	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0044770	GO:0044770	cell cycle phase transition	biological_process	current		releases/2026-07-26	mapped
GO:0044772	GO:0044772	mitotic cell cycle phase transition	biological_process	current		releases/2026-07-26	mapped
GO:0044773	GO:0044773	mitotic DNA damage checkpoint signaling	biological_process	current		releases/2026-07-26	mapped
GO:0044774	GO:0044774	mitotic DNA integrity checkpoint signaling	biological_process	current		releases/2026-07-26	mapped
GO:0044783	GO:0031571	mitotic G1 DNA damage checkpoint signaling	biological_process	current		releases/2026-07-26	alternate_id
GO:0044784	GO:0044784	metaphase/anaphase transition of cell cycle	biological_process	current		releases/2026-07-26	mapped
GO:0044786	GO:0044786	cell cycle DNA replication	biological_process	current		releases/2026-07-26	mapped
GO:0044788	GO:0044788	host-mediated perturbation of viral process	biological_process	current		releases/2026-07-26	mapped
GO:0044789	GO:0044789	obsolete modulation by host of viral release from host cell	biological_process	obsolete	replaced_by:GO:0019076	releases/2026-07-26	obsolete
GO:0044791	GO:0044791	obsolete positive regulation by host of viral release from host cell	biological_process	obsolete	replaced_by:GO:0019076	releases/2026-07-26	obsolete
GO:0044798	GO:0005667	transcription regulator complex	cellular_component	current		releases/2026-07-26	alternate_id
GO:0044815	GO:0044815	obsolete DNA packaging complex	cellular_component	obsolete		releases/2026-07-26	obsolete
GO:0044818	GO:0044818	mitotic G2/M transition checkpoint	biological_process	current		releases/2026-07-26	mapped
GO:0044819	GO:0044819	mitotic G1/S transition checkpoint signaling	biological_process	current		releases/2026-07-26	mapped
GO:0044839	GO:0044839	cell cycle G2/M phase transition	biological_process	current		releases/2026-07-26	mapped
GO:0044843	GO:0044843	cell cycle G1/S phase transition	biological_process	current		releases/2026-07-26	mapped
GO:0044853	GO:0044853	plasma membrane raft	cellular_component	current		releases/2026-07-26	mapped
GO:0044877	GO:0044877	protein-containing complex binding	molecular_function	current		releases/2026-07-26	mapped
GO:0045005	GO:0045005	DNA-templated DNA replication maintenance of fidelity	biological_process	current		releases/2026-07-26	mapped
GO:0045017	GO:0045017	glycerolipid biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0045035	GO:0045035	sensory organ precursor cell division	biological_process	current		releases/2026-07-26	mapped
GO:0045047	GO:0045047	protein targeting to ER	biological_process	current		releases/2026-07-26	mapped
GO:0045055	GO:0045055	regulated exocytosis	biological_process	current		releases/2026-07-26	mapped
GO:0045058	GO:0045058	T cell selection	biological_process	current		releases/2026-07-26	mapped
GO:0045069	GO:0045069	regulation of viral genome replication	biological_process	current		releases/2026-07-26	mapped
GO:0045070	GO:0045070	positive regulation of viral genome replication	biological_process	current		releases/2026-07-26	mapped
GO:0045087	GO:0045087	innate immune response	biological_process	current		releases/2026-07-26	mapped
GO:0045088	GO:0045088	regulation of innate immune response	biological_process	current		releases/2026-07-26	mapped
GO:0045089	GO:0045089	positive regulation of innate immune response	biological_process	current		releases/2026-07-26	mapped
GO:0045091	GO:0045091	regulation of single stranded viral RNA replication via double stranded DNA intermediate	biological_process	current		releases/2026-07-26	mapped
GO:0045103	GO:0045103	intermediate filament-based process	biological_process	current		releases/2026-07-26	mapped
GO:0045104	GO:0045104	intermediate filament cytoskeleton organization	biological_process	current		releases/2026-07-26	mapped
GO:0045111	GO:0045111	intermediate filament cytoskeleton	cellular_component	current		releases/2026-07-26	mapped
GO:0045120	GO:0045120	pronucleus	cellular_component	current		releases/2026-07-26	mapped
GO:0045121	GO:0045121	membrane raft	cellular_component	current		releases/2026-07-26	mapped
GO:0045132	GO:0045132	meiotic chromosome segregation	biological_process	current		releases/2026-07-26	mapped
GO:0045137	GO:0045137	development of primary sexual characteristics	biological_process	current		releases/2026-07-26	mapped
GO:0045138	GO:0045138	nematode male tail tip morphogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0045143	GO:0045143	homologous chromosome segregation	biological_process	current		releases/2026-07-26	mapped
GO:0045144	GO:0045144	meiotic sister chromatid segregation	biological_process	current		releases/2026-07-26	mapped
GO:0045165	GO:0045165	cell fate commitment	biological_process	current		releases/2026-07-26	mapped
GO:0045167	GO:0045167	asymmetric protein localization involved in cell fate determination	biological_process	current		releases/2026-07-26	mapped
GO:0045168	GO:0045168	cell-cell signaling involved in cell fate commitment	biological_process	current		releases/2026-07-26	mapped
GO:0045169	GO:0045169	fusome	cellular_component	current		releases/2026-07-26	mapped
GO:0045172	GO:0045172	germline ring canal	cellular_component	current		releases/2026-07-26	mapped
GO:0045174	GO:0045174	glutathione dehydrogenase (ascorbate) activity	molecular_function	current		releases/2026-07-26	mapped
GO:0045175	GO:0045175	basal protein localization	biological_process	current		releases/2026-07-26	mapped
GO:0045176	GO:0045176	apical protein localization	biological_process	current		releases/2026-07-26	mapped
GO:0045177	GO:0045177	apical part of cell	cellular_component	current		releases/2026-07-26	mapped
GO:0045178	GO:0045178	basal part of cell	cellular_component	current		releases/2026-07-26	mapped
GO:0045179	GO:0045179	apical cortex	cellular_component	current		releases/2026-07-26	mapped
GO:0045180	GO:0045180	basal cortex	cellular_component	current		releases/2026-07-26	mapped
GO:0045182	GO:0045182	translation regulator activity	molecular_function	current		releases/2026-07-26	mapped
GO:0045184	GO:0045184	establishment of protein localization	biological_process	current		releases/2026-07-26	mapped
GO:0045185	GO:0045185	maintenance of protein location	biological_process	current		releases/2026-07-26	mapped
GO:0045186	GO:0045186	zonula adherens assembly	biological_process	current		releases/2026-07-26	mapped
GO:0045191	GO:0045191	regulation of isotype switching	biological_process	current		releases/2026-07-26	mapped
GO:0045197	GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	biological_process	current		releases/2026-07-26	mapped
GO:0045202	GO:0045202	synapse	cellular_component	current		releases/2026-07-26	mapped
GO:0045214	GO:0045214	sarcomere organization	biological_process	current		releases/2026-07-26	mapped
GO:0045216	GO:0045216	cell-cell junction organization	biological_process	current		releases/2026-07-26	mapped
GO:0045239	GO:0045239	tricarboxylic acid cycle heteromeric enzyme complex	cellular_component	current		releases/2026-07-26	mapped
GO:0045240	GO:0045240	alpha-ketoacid dehydrogenase complex	cellular_component	current		releases/2026-07-26	mapped
GO:0045259	GO:0045259	proton-transporting ATP synthase complex	cellular_component	current		releases/2026-07-26	mapped
GO:0045261	GO:0045261	obsolete proton-transporting ATP synthase complex, catalytic core F(1)	cellular_component	obsolete	replaced_by:GO:0045259	releases/2026-07-26	obsolete
GO:0045263	GO:0045263	obsolete proton-transporting ATP synthase complex, coupling factor F(o)	cellular_component	obsolete	replaced_by:GO:0045259	releases/2026-07-26	obsolete
GO:0045271	GO:0045271	respiratory chain complex I	cellular_component	current		releases/2026-07-26	mapped
GO:0045275	GO:0045275	respiratory chain complex III	cellular_component	current		releases/2026-07-26	mapped
GO:0045277	GO:0045277	respiratory chain complex IV	cellular_component	current		releases/2026-07-26	mapped
GO:0045292	GO:0045292	mRNA cis splicing, via spliceosome	biological_process	current		releases/2026-07-26	mapped
GO:0045295	GO:0045295	gamma-catenin binding	molecular_function	current		releases/2026-07-26	mapped
GO:0045321	GO:0045321	leukocyte activation	biological_process	current		releases/2026-07-26	mapped
GO:0045332	GO:0045332	phospholipid translocation	biological_process	current		releases/2026-07-26	mapped
GO:0045333	GO:0045333	cellular respiration	biological_process	current		releases/2026-07-26	mapped
GO:0045444	GO:0045444	fat cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045446	GO:0045446	endothelial cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045451	GO:0045451	germ plasm oskar mRNA localization	biological_process	current		releases/2026-07-26	mapped
GO:0045465	GO:0045465	R8 cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045466	GO:0045466	R7 cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045468	GO:0045468	regulation of R8 cell spacing in compound eye	biological_process	current		releases/2026-07-26	mapped
GO:0045471	GO:0045471	response to ethanol	biological_process	current		releases/2026-07-26	mapped
GO:0045475	GO:0045475	locomotor rhythm	biological_process	current		releases/2026-07-26	mapped
GO:0045494	GO:0045494	photoreceptor cell maintenance	biological_process	current		releases/2026-07-26	mapped
GO:0045495	GO:0045495	obsolete pole plasm	cellular_component	obsolete	replaced_by:GO:0060293	releases/2026-07-26	obsolete
GO:0045540	GO:0045540	regulation of cholesterol biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0045541	GO:0045541	negative regulation of cholesterol biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0045570	GO:0045570	regulation of imaginal disc growth	biological_process	current		releases/2026-07-26	mapped
GO:0045580	GO:0045580	regulation of T cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045595	GO:0045595	regulation of cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045596	GO:0045596	negative regulation of cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045597	GO:0045597	positive regulation of cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045606	GO:0045606	positive regulation of epidermal cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045618	GO:0045618	positive regulation of keratinocyte differentiation	biological_process	current		releases/2026-07-26	mapped
