feature_id	perturbation_id	effect_estimate	signal_state	signal_numeric
IN_754	P70	-1.5400683374587727	down	-1
IN_754	P71	-1.57031761373524	down	-1
IN_754	P72	-1.504613768542061	down	-1
IN_754	P73	-1.4289925244791404	down	-1
IN_754	P74	-0.15885206279122688	const	0
IN_754	P75	0.26294143914389523	const	0
IN_754	P76	1.4802835754109636	up	1
IN_754	P77	-1.52428765658253	down	-1
IN_754	P78	-1.5261206150330426	down	-1
IN_754	P79	-0.05792285036045922	const	0
IN_754	P8	1.3255085641737898	up	1
IN_754	P80	-1.2430208823726627	down	-1
IN_754	P81	1.628332097219529	up	1
IN_754	P82	-1.6812204307775795	down	-1
IN_754	P83	-1.485611864571229	down	-1
IN_754	P84	-1.552621993485377	down	-1
IN_754	P85	-1.7533354936492185	down	-1
IN_754	P86	-1.272182167321564	down	-1
IN_754	P87	1.4984922400108387	up	1
IN_754	P88	1.7826443931253604	up	1
IN_754	P89	1.88022817515852	up	1
IN_754	P9	-1.625604743311031	down	-1
IN_754	P90	0.13656719322004782	const	0
IN_754	P91	0.1231275428031206	const	0
IN_754	P92	1.604029969404012	up	1
IN_754	P93	-0.33615544924263907	const	0
IN_754	P94	-0.2469437936491755	const	0
IN_754	P95	-0.194409237191869	const	0
IN_754	P96	-1.4391301289658396	down	-1
IN_754	P97	-1.4894745770393876	down	-1
IN_754	P98	-1.453755379665398	down	-1
IN_754	P99	-1.2113444951522263	down	-1
IN_755	P1	1.5434641964904543	up	1
IN_755	P10	-1.4423964830725162	down	-1
IN_755	P100	0.17468510266651444	const	0
IN_755	P11	1.3539041652922246	up	1
IN_755	P12	-0.33736248654522066	const	0
IN_755	P13	-1.5189574143031326	down	-1
IN_755	P14	1.495967007223129	up	1
IN_755	P15	-1.553147686287342	down	-1
IN_755	P16	-1.6781480923968086	down	-1
IN_755	P17	0.04199320982421847	const	0
IN_755	P18	-1.4192205806369744	down	-1
IN_755	P19	1.6658043369385838	up	1
IN_755	P2	-1.6755439722121752	down	-1
IN_755	P20	-1.244369767740486	down	-1
IN_755	P21	-0.04892098182281399	const	0
IN_755	P22	-1.4283997776065962	down	-1
IN_755	P23	-0.21237269489894875	const	0
IN_755	P24	-0.3359532730409276	const	0
IN_755	P25	1.410916093464483	up	1
IN_755	P26	1.4711216562323075	up	1
IN_755	P27	1.5217646134017313	up	1
IN_755	P28	-1.3765622009995253	down	-1
IN_755	P29	0.14495269407536537	const	0
IN_755	P3	0.24366766454717345	const	0
IN_755	P30	0.19921933982588824	const	0
IN_755	P31	1.0876628164283355	up	1
IN_755	P32	1.0999394934724027	up	1
IN_755	P33	0.04121701683184991	const	0
IN_755	P34	-2.0209480930937858	down	-1
IN_755	P35	1.465554723811209	up	1
IN_755	P36	1.607021343822124	up	1
IN_755	P37	-0.06031408636229867	const	0
IN_755	P38	2.032579164399608	up	1
IN_755	P39	-0.2562403543482095	const	0
IN_755	P4	1.460732319391303	up	1
IN_755	P40	-1.4000055263277127	down	-1
IN_755	P41	1.708480612182628	up	1
IN_755	P42	1.6261090297139873	up	1
IN_755	P43	0.02740106381578998	const	0
IN_755	P44	-1.4977975799863656	down	-1
IN_755	P45	-1.4657833312277233	down	-1
IN_755	P46	0.03029682879080239	const	0
IN_755	P47	1.5650051542454004	up	1
IN_755	P48	-1.3193646233245997	down	-1
IN_755	P49	1.367886782174648	up	1
IN_755	P5	-1.334456740007684	down	-1
IN_755	P50	-0.10142487867829748	const	0
IN_755	P51	-0.03995144620813978	const	0
IN_755	P52	0.05468749568072664	const	0
IN_755	P53	-0.13099556625789552	const	0
IN_755	P54	1.4405635890774424	up	1
IN_755	P55	-1.287977964439843	down	-1
IN_755	P56	0.04697170276076653	const	0
IN_755	P57	1.507378435583547	up	1
IN_755	P58	-1.5484870059322755	down	-1
IN_755	P59	-1.7544831535596654	down	-1
IN_755	P6	-1.3304352595128082	down	-1
IN_755	P60	-0.2408090840751645	const	0
IN_755	P61	1.3549785692146084	up	1
IN_755	P62	-0.04683428830067887	const	0
IN_755	P63	1.580833022224004	up	1
IN_755	P64	0.02179430679096553	const	0
IN_755	P65	-0.21228963208585297	const	0
IN_755	P66	1.028575769915713	up	1
IN_755	P67	-1.5467100442693875	down	-1
IN_755	P68	0.01593276294273267	const	0
IN_755	P69	0.05281716951827184	const	0
IN_755	P7	1.4630303406103682	up	1
IN_755	P70	1.7868314609119778	up	1
IN_755	P71	0.4455822233120499	const	0
IN_755	P72	1.7557802892659886	up	1
IN_755	P73	1.2582148332183043	up	1
IN_755	P74	-0.0955162700373377	const	0
IN_755	P75	-0.05816949893655011	const	0
IN_755	P76	-1.641445257765814	down	-1
IN_755	P77	0.24235753142797517	const	0
IN_755	P78	-1.3726256436015098	down	-1
IN_755	P79	-1.8555203379523264	down	-1
IN_755	P8	1.571922245829187	up	1
IN_755	P80	-1.0948805066617977	down	-1
IN_755	P81	-1.4595049233726365	down	-1
IN_755	P82	-1.5252429447896751	down	-1
IN_755	P83	1.868073713402481	up	1
IN_755	P84	1.9153967186103211	up	1
IN_755	P85	0.02523103634241764	const	0
IN_755	P86	1.6114861361452053	up	1
IN_755	P87	-0.2808399072947193	const	0
IN_755	P88	1.7022311798805645	up	1
IN_755	P89	-0.01838062609638868	const	0
IN_755	P9	1.3170620312275152	up	1
IN_755	P90	-1.4042867087961866	down	-1
IN_755	P91	0.0690048983136614	const	0
IN_755	P92	-0.0546942297921749	const	0
IN_755	P93	-1.531158667955971	down	-1
IN_755	P94	-1.5664846558952217	down	-1
IN_755	P95	-1.299418363354362	down	-1
IN_755	P96	-0.23309563468297745	const	0
IN_755	P97	-1.676153503516329	down	-1
IN_755	P98	-0.0750719471626603	const	0
IN_755	P99	1.0859829907892418	up	1
IN_756	P1	-1.4409351768380985	down	-1
IN_756	P10	-0.2944967840534995	const	0
IN_756	P100	1.3890563585641422	up	1
IN_756	P11	-1.636155852357928	down	-1
IN_756	P12	-1.5423030534888416	down	-1
IN_756	P13	0.1671483141887214	const	0
IN_756	P14	0.26630764578766286	const	0
IN_756	P15	0.07857924839261586	const	0
IN_756	P16	1.1416706886557295	up	1
IN_756	P17	1.4664453426441626	up	1
IN_756	P18	1.3699391572811104	up	1
IN_756	P19	1.546055463861627	up	1
IN_756	P2	-1.828708484505103	down	-1
IN_756	P20	1.4832014197660497	up	1
IN_756	P21	1.7189100935880697	up	1
IN_756	P22	-1.511699987667318	down	-1
IN_756	P23	1.585659748237367	up	1
IN_756	P24	0.10197909429852205	const	0
IN_756	P25	1.380654163091846	up	1
IN_756	P26	-1.6335837057276326	down	-1
IN_756	P27	-0.2420332992824877	const	0
IN_756	P28	1.4697380961410598	up	1
IN_756	P29	0.4566633863541667	const	0
IN_756	P3	1.688011035286081	up	1
IN_756	P30	0.08642819254803204	const	0
IN_756	P31	-0.06032418307574884	const	0
IN_756	P32	-1.662701010527813	down	-1
IN_756	P33	-1.3512688922932428	down	-1
IN_756	P34	1.6411972707403464	up	1
IN_756	P35	0.10939145256757152	const	0
IN_756	P36	1.3408529255547272	up	1
IN_756	P37	-1.780765882562265	down	-1
IN_756	P38	0.1309859150087978	const	0
IN_756	P39	-1.2023264216805205	down	-1
IN_756	P4	-1.5863883542029469	down	-1
IN_756	P40	1.2714913556953369	up	1
IN_756	P41	1.587762353763258	up	1
IN_756	P42	-1.3129625268962952	down	-1
IN_756	P43	1.6551148953020165	up	1
IN_756	P44	1.3472698596532715	up	1
IN_756	P45	1.498278337893563	up	1
IN_756	P46	1.4183573683428212	up	1
IN_756	P47	-1.4518777402647345	down	-1
IN_756	P48	1.804383121488446	up	1
IN_756	P49	-1.7099850400641423	down	-1
IN_756	P5	1.16720170748449	up	1
IN_756	P50	-0.10305631842795523	const	0
IN_756	P51	-0.3493269584198635	const	0
IN_756	P52	-1.8543766349624105	down	-1
IN_756	P53	1.745123057094997	up	1
IN_756	P54	1.928400433023812	up	1
IN_756	P55	-1.2308550581375417	down	-1
IN_756	P56	1.1551334803179638	up	1
IN_756	P57	1.3083469132455503	up	1
IN_756	P58	-0.08129852867506515	const	0
IN_756	P59	-1.4428315580451745	down	-1
IN_756	P6	0.0687071336881886	const	0
IN_756	P60	0.0798448898330663	const	0
IN_756	P61	-1.4965034059887137	down	-1
IN_756	P62	1.207028967550294	up	1
IN_756	P63	-0.17667306625026585	const	0
IN_756	P64	-1.7991661360390443	down	-1
IN_756	P65	1.3755292162903496	up	1
IN_756	P66	-2.025942520586633	down	-1
IN_756	P67	1.3308973459069875	up	1
IN_756	P68	-1.361033940137342	down	-1
IN_756	P69	-1.1986095397910828	down	-1
IN_756	P7	1.8508198676183452	up	1
IN_756	P70	-1.7057903821599132	down	-1
IN_756	P71	1.529312259751167	up	1
IN_756	P72	-0.24027741248576628	const	0
IN_756	P73	-1.1251844365874364	down	-1
IN_756	P74	-1.3348676024002295	down	-1
IN_756	P75	0.03679242125339446	const	0
IN_756	P76	0.30370847030035564	const	0
IN_756	P77	1.4959487272275438	up	1
IN_756	P78	-1.245848474411519	down	-1
IN_756	P79	-1.631539707634346	down	-1
IN_756	P8	-0.08053132081848313	const	0
IN_756	P80	1.868294214166751	up	1
IN_756	P81	1.4975367426690795	up	1
IN_756	P82	-0.16533800127424747	const	0
IN_756	P83	1.5417109843206074	up	1
IN_756	P84	0.29229766283369685	const	0
IN_756	P85	1.6736796986358806	up	1
IN_756	P86	-0.15805103979185153	const	0
IN_756	P87	1.3394279933175377	up	1
IN_756	P88	1.6365749290772604	up	1
IN_756	P89	-1.4927421556477338	down	-1
IN_756	P9	1.9040533224992944	up	1
IN_756	P90	0.26857608869831057	const	0
IN_756	P91	1.7669458006400929	up	1
IN_756	P92	1.4225186528649938	up	1
IN_756	P93	1.3022458554334926	up	1
IN_756	P94	-0.04463649707632015	const	0
IN_756	P95	1.63716977459479	up	1
IN_756	P96	-0.3060816903411807	const	0
IN_756	P97	1.080097449537603	up	1
IN_756	P98	1.3169394103717336	up	1
IN_756	P99	1.583907576543645	up	1
IN_757	P1	-1.729797912905921	down	-1
IN_757	P10	1.1786174875309363	up	1
IN_757	P100	1.6399542638076414	up	1
IN_757	P11	-0.11290896775813726	const	0
IN_757	P12	0.12515755078683743	const	0
IN_757	P13	0.10982491440623554	const	0
IN_757	P14	1.338307977808901	up	1
IN_757	P15	1.605297738413967	up	1
IN_757	P16	-1.6310048321772534	down	-1
IN_757	P17	1.5497764889650905	up	1
IN_757	P18	1.5544546379988824	up	1
IN_757	P19	-0.05853711609190094	const	0
IN_757	P2	-0.4377100334715558	const	0
IN_757	P20	0.2603244488451326	const	0
IN_757	P21	-1.5666700392096011	down	-1
IN_757	P22	1.6561013585792048	up	1
IN_757	P23	1.4688701748597992	up	1
IN_757	P24	-0.4144194922697622	const	0
IN_757	P25	-0.03123200245761657	const	0
IN_757	P26	0.35457032329892013	const	0
IN_757	P27	1.5489046027580136	up	1
IN_757	P28	-1.3345972299201128	down	-1
IN_757	P29	-1.3016879694902224	down	-1
IN_757	P3	1.671863107725597	up	1
IN_757	P30	1.24709060949459	up	1
IN_757	P31	0.04392364672483548	const	0
IN_757	P32	-0.2619778475397705	const	0
IN_757	P33	-0.13231254931159273	const	0
IN_757	P34	1.4546948568957825	up	1
IN_757	P35	-0.2240789306017974	const	0
IN_757	P36	1.8436099085131648	up	1
IN_757	P37	-1.6418147676583708	down	-1
IN_757	P38	-0.01231361958884157	const	0
IN_757	P39	1.7385135505084874	up	1
IN_757	P4	-0.2007737549908567	const	0
IN_757	P40	-1.613463670687613	down	-1
IN_757	P41	-1.3036847277232126	down	-1
IN_757	P42	0.3455735254035875	const	0
IN_757	P43	1.6443751843525654	up	1
IN_757	P44	1.6196599831863734	up	1
IN_757	P45	1.4681691072428342	up	1
IN_757	P46	0.05713956889824775	const	0
IN_757	P47	-0.10305631842795523	const	0
IN_757	P48	0.0267377237145121	const	0
IN_757	P49	-1.2331110248679162	down	-1
IN_757	P5	-0.098548592679426	const	0
IN_757	P50	1.371730099276598	up	1
IN_757	P51	-0.15156797985209322	const	0
IN_757	P52	-1.2160059719912586	down	-1
IN_757	P53	-0.27406146399965886	const	0
IN_757	P54	1.1375359061602008	up	1
IN_757	P55	1.3039405962338435	up	1
IN_757	P56	1.1704550773613511	up	1
IN_757	P57	-1.5357980423196642	down	-1
IN_757	P58	-0.03864670569260226	const	0
IN_757	P59	-1.6055600195414386	down	-1
IN_757	P6	1.201376167363483	up	1
IN_757	P60	1.7400616322095526	up	1
IN_757	P61	0.36909915742970273	const	0
IN_757	P62	-1.3891657621255709	down	-1
IN_757	P63	1.5908113424517325	up	1
IN_757	P64	0.1286579056245458	const	0
IN_757	P65	-1.4079896559274572	down	-1
IN_757	P66	-1.3450379966546644	down	-1
IN_757	P67	-1.452207422250254	down	-1
IN_757	P68	-1.293561566759613	down	-1
IN_757	P69	-1.4979149642455984	down	-1
IN_757	P7	-1.6685390006233458	down	-1
IN_757	P70	-1.8316870460296688	down	-1
IN_757	P71	1.2930681690082408	up	1
IN_757	P72	1.4681398724339518	up	1
IN_757	P73	-0.11605110035944544	const	0
IN_757	P74	1.4812916385860768	up	1
IN_757	P75	-1.595450100963117	down	-1
IN_757	P76	1.2888374020889488	up	1
IN_757	P77	1.4662834982608566	up	1
IN_757	P78	-1.578417561441103	down	-1
IN_757	P79	0.009658297555645	const	0
IN_757	P8	1.3755292162903496	up	1
IN_757	P80	1.515065013484948	up	1
IN_757	P81	1.3018779075783309	up	1
IN_757	P82	1.7021494416041991	up	1
IN_757	P83	1.3743373919160269	up	1
IN_757	P84	1.2495910356225357	up	1
IN_757	P85	1.3716833532943624	up	1
IN_757	P86	1.6203874961494429	up	1
IN_757	P87	-1.571609682616173	down	-1
IN_757	P88	-1.679579833685402	down	-1
IN_757	P89	1.6039504686725612	up	1
IN_757	P9	-0.17914611123007812	const	0
IN_757	P90	1.4873722917308312	up	1
IN_757	P91	-1.687991029129655	down	-1
IN_757	P92	-1.4861494091808571	down	-1
IN_757	P93	1.45309535436927	up	1
IN_757	P94	1.8779483561557484	up	1
IN_757	P95	0.04441003263756805	const	0
IN_757	P96	1.0836432315631055	up	1
IN_757	P97	0.03856737341177037	const	0
IN_757	P98	1.6440811348274118	up	1
IN_757	P99	-0.11746971351843186	const	0
IN_758	P1	-0.2611551116723502	const	0
IN_758	P10	-1.5522107046484608	down	-1
IN_758	P100	-1.5754664300474397	down	-1
IN_758	P11	1.85729018669569	up	1
IN_758	P12	1.6024402542762437	up	1
IN_758	P13	0.1940095163090232	const	0
IN_758	P14	-0.11888839582314728	const	0
IN_758	P15	1.3964363373061546	up	1
IN_758	P16	0.22660598219559064	const	0
IN_758	P17	-1.4315699281102474	down	-1
IN_758	P18	1.7437267325519483	up	1
IN_758	P19	1.678324900609776	up	1
IN_758	P2	1.4403924358539515	up	1
IN_758	P20	0.04256630806079926	const	0
IN_758	P21	-0.1982666607720353	const	0
IN_758	P22	1.57471637547421	up	1
IN_758	P23	1.602199174205608	up	1
IN_758	P24	1.2653582231951763	up	1
IN_758	P25	1.409360833654526	up	1
IN_758	P26	-1.3896564772595736	down	-1
IN_758	P27	1.3399631381592163	up	1
IN_758	P28	-1.450813268264371	down	-1
IN_758	P29	-0.20507512547619	const	0
IN_758	P3	0.06937757137501113	const	0
IN_758	P30	1.56309622900385	up	1
IN_758	P31	0.32583619341441006	const	0
IN_758	P32	1.7894569291376723	up	1
IN_758	P33	-1.5850701754970848	down	-1
IN_758	P34	1.4230349059313738	up	1
IN_758	P35	-1.810195199174501	down	-1
IN_758	P36	-0.3177806105008355	const	0
IN_758	P37	0.00596310030473848	const	0
IN_758	P38	-1.4471933399435235	down	-1
IN_758	P39	-0.07465422893534478	const	0
IN_758	P4	-1.369887088365345	down	-1
IN_758	P40	0.35569993806030265	const	0
IN_758	P41	-0.4500890816599341	const	0
IN_758	P42	-1.4100306174968478	down	-1
IN_758	P43	1.190807708088754	up	1
IN_758	P44	1.1713900482089732	up	1
IN_758	P45	1.237600702885669	up	1
IN_758	P46	1.5887980261511454	up	1
IN_758	P47	1.3156156851851115	up	1
IN_758	P48	-1.428764869406693	down	-1
IN_758	P49	1.661565382479996	up	1
IN_758	P5	1.6818117194520965	up	1
IN_758	P50	1.374746381478728	up	1
IN_758	P51	1.3143258167523482	up	1
IN_758	P52	0.2859816518282496	const	0
IN_758	P53	-1.631960275667501	down	-1
IN_758	P54	-0.04095438025923217	const	0
IN_758	P55	1.711516958052284	up	1
IN_758	P56	1.300611354743008	up	1
IN_758	P57	0.385803652174128	const	0
IN_758	P58	1.7373009748303927	up	1
IN_758	P59	-0.02835868663765983	const	0
IN_758	P6	1.4168578087394883	up	1
IN_758	P60	-0.05131358965148234	const	0
IN_758	P61	-0.3939884250518797	const	0
IN_758	P62	0.2144733122892105	const	0
IN_758	P63	-0.1802825548138286	const	0
IN_758	P64	-1.1799323058611202	down	-1
IN_758	P65	-1.451047010873473	down	-1
IN_758	P66	0.434619835189493	const	0
IN_758	P67	0.25959715140839007	const	0
IN_758	P68	-1.4306893058709818	down	-1
IN_758	P69	-1.4616198510002256	down	-1
IN_758	P7	1.7735719350578558	up	1
IN_758	P70	-1.2277534658462002	down	-1
IN_758	P71	-1.5122278404296243	down	-1
IN_758	P72	1.521529907713544	up	1
IN_758	P73	-1.6890409181035362	down	-1
IN_758	P74	1.3116717749428322	up	1
IN_758	P75	-1.5792509166766522	down	-1
IN_758	P76	1.6679423592288414	up	1
IN_758	P77	-1.6511478799451418	down	-1
IN_758	P78	-0.2525907633527562	const	0
IN_758	P79	0.23250078433268664	const	0
IN_758	P8	1.773993944847914	up	1
IN_758	P80	0.03276040536333122	const	0
IN_758	P81	0.1612153618170424	const	0
IN_758	P82	-0.15028197728108514	const	0
IN_758	P83	-1.5586056684527696	down	-1
IN_758	P84	-1.7523869415346431	down	-1
IN_758	P85	0.3094973553271623	const	0
IN_758	P86	-1.065148760728765	down	-1
IN_758	P87	-1.3484623254213393	down	-1
IN_758	P88	0.02022676816478327	const	0
IN_758	P89	-1.390997070517512	down	-1
IN_758	P9	1.5129107178437606	up	1
IN_758	P90	1.2455072254427768	up	1
IN_758	P91	1.480547558197401	up	1
IN_758	P92	0.43421374657994705	const	0
IN_758	P93	-1.5500290531498668	down	-1
IN_758	P94	1.2921882524198651	up	1
IN_758	P95	-1.1094138112050524	down	-1
IN_758	P96	0.3919007204700635	const	0
IN_758	P97	-1.7917496303035707	down	-1
IN_758	P98	-1.849787546450149	down	-1
IN_758	P99	0.0607786793372198	const	0
IN_759	P1	1.3877104206752005	up	1
IN_759	P10	-1.3940474594664047	down	-1
IN_759	P100	0.16803136034202007	const	0
IN_759	P11	1.6161637871521446	up	1
IN_759	P12	-0.12616106854352932	const	0
IN_759	P13	1.60426427622962	up	1
IN_759	P14	1.373910703992518	up	1
IN_759	P15	1.7771359948933303	up	1
IN_759	P16	-0.18662734933418	const	0
IN_759	P17	1.365299356447235	up	1
IN_759	P18	0.08155802303594203	const	0
IN_759	P19	-1.2285033512952082	down	-1
IN_759	P2	-1.1590830166460278	down	-1
IN_759	P20	-0.00532984348313415	const	0
IN_759	P21	-1.5167390354421426	down	-1
IN_759	P22	-1.9532922138630229	down	-1
IN_759	P23	-1.517574618253717	down	-1
IN_759	P24	-1.4263642238378016	down	-1
IN_759	P25	-1.2699958513152063	down	-1
IN_759	P26	-0.19312241260376772	const	0
IN_759	P27	0.04640386591546394	const	0
IN_759	P28	-1.440204649330142	down	-1
IN_759	P29	1.2026521070112408	up	1
IN_759	P3	-1.6998757471258452	down	-1
IN_759	P30	-1.572070738774522	down	-1
IN_759	P31	-1.9027824788348604	down	-1
IN_759	P32	-1.281961876819502	down	-1
IN_759	P33	1.357466878755277	up	1
IN_759	P34	0.03316387771817102	const	0
IN_759	P35	0.01883057849810653	const	0
IN_759	P36	1.4178996963398791	up	1
IN_759	P37	-1.578909520447655	down	-1
IN_759	P38	-1.282320242807343	down	-1
IN_759	P39	1.7226338331881923	up	1
IN_759	P4	1.5458149082671917	up	1
IN_759	P40	-1.686767219320504	down	-1
IN_759	P41	-1.4587898220703464	down	-1
IN_759	P42	-1.353460984145483	down	-1
IN_759	P43	-1.6887924149794875	down	-1
IN_759	P44	-1.009996588676017	down	-1
IN_759	P45	-1.7516168035032538	down	-1
IN_759	P46	0.0681865429920378	const	0
IN_759	P47	-1.6707225675713469	down	-1
IN_759	P48	-1.2242203918293864	down	-1
IN_759	P49	1.4256402941544537	up	1
IN_759	P5	1.7240791651337135	up	1
IN_759	P50	-1.588849255533777	down	-1
IN_759	P51	1.5155140626966648	up	1
IN_759	P52	0.00320245662325679	const	0
IN_759	P53	1.1336427386743453	up	1
IN_759	P54	0.0259973084668784	const	0
IN_759	P55	-1.5198635403479497	down	-1
IN_759	P56	-1.577464375874968	down	-1
IN_759	P57	-0.11981798073779693	const	0
IN_759	P58	1.693912371685995	up	1
IN_759	P59	-0.13561666976737444	const	0
IN_759	P6	-1.6383776561351844	down	-1
IN_759	P60	-1.4635314026929551	down	-1
IN_759	P61	-0.01742353505164765	const	0
IN_759	P62	0.23320056527247324	const	0
IN_759	P63	-1.374334658069338	down	-1
IN_759	P64	0.11321767128480524	const	0
IN_759	P65	1.5392018607572275	up	1
IN_759	P66	1.5459836330025385	up	1
IN_759	P67	1.4711784303348554	up	1
IN_759	P68	-0.1956679891772384	const	0
IN_759	P69	1.6526532239909688	up	1
IN_759	P7	-1.284422703720734	down	-1
IN_759	P70	-1.9316287722503127	down	-1
IN_759	P71	0.06368252324609941	const	0
IN_759	P72	1.5263178083828346	up	1
IN_759	P73	-1.4573236199120807	down	-1
IN_759	P74	1.9362170539006416	up	1
IN_759	P75	-1.4691274617791747	down	-1
IN_759	P76	0.08792254020953538	const	0
IN_759	P77	-1.4978151110816635	down	-1
IN_759	P78	0.09227798013677165	const	0
IN_759	P79	1.5862623466683985	up	1
IN_759	P8	1.7407675032402996	up	1
IN_759	P80	-1.4220039598338854	down	-1
IN_759	P81	0.04223635714905584	const	0
IN_759	P82	-1.4422583574221974	down	-1
IN_759	P83	0.05290554250781899	const	0
IN_759	P84	1.6299545317557012	up	1
IN_759	P85	-0.11003605703999908	const	0
IN_759	P86	-1.3698588321885607	down	-1
IN_759	P87	1.1737152202586174	up	1
IN_759	P88	0.2948679294802088	const	0
IN_759	P89	-1.5270897745517975	down	-1
IN_759	P9	-1.5975695759608584	down	-1
IN_759	P90	-1.9577239518890184	down	-1
IN_759	P91	-1.3203178915410576	down	-1
IN_759	P92	-1.2582656158227674	down	-1
IN_759	P93	1.5278503931677945	up	1
IN_759	P94	0.09550467899250724	const	0
IN_759	P95	1.2847756155349703	up	1
IN_759	P96	-1.679341242482932	down	-1
IN_759	P97	-1.601146269098259	down	-1
IN_759	P98	-1.049885349568741	down	-1
IN_759	P99	1.2052372406530494	up	1
IN_76	P1	-1.3335251248264943	down	-1
IN_76	P10	-1.409974277137384	down	-1
IN_76	P100	0.25471943205308384	const	0
IN_76	P11	1.347913643392192	up	1
IN_76	P12	-1.1305264146801774	down	-1
IN_76	P13	-0.10089452688927758	const	0
IN_76	P14	0.259713773629822	const	0
IN_76	P15	-1.7998846419706145	down	-1
IN_76	P16	-1.507441704830346	down	-1
IN_76	P17	-1.2362704627648673	down	-1
IN_76	P18	-1.6370513688233703	down	-1
IN_76	P19	-1.8102779828973736	down	-1
IN_76	P2	-0.14595827146757345	const	0
IN_76	P20	-1.406858766687658	down	-1
IN_76	P21	-1.201417361703332	down	-1
IN_76	P22	0.180633238868678	const	0
IN_76	P23	-1.326826906151087	down	-1
IN_76	P24	-1.15989179116175	down	-1
IN_76	P25	0.18718680354290212	const	0
IN_76	P26	-1.266215603701239	down	-1
IN_76	P27	-1.280188247618676	down	-1
IN_76	P28	1.2905153432648326	up	1
IN_76	P29	-1.4201117167462487	down	-1
IN_76	P3	1.3138901880911664	up	1
IN_76	P30	-1.4866671916542185	down	-1
IN_76	P31	-0.1421249612138302	const	0
IN_76	P32	1.1469945244843809	up	1
IN_76	P33	1.468453900239826	up	1
IN_76	P34	-1.3181903580685832	down	-1
IN_76	P35	0.2667151512414219	const	0
IN_76	P36	0.4472552755656379	const	0
IN_76	P37	1.6165628858089152	up	1
IN_76	P38	1.3091772597939124	up	1
IN_76	P39	-1.4617743985299878	down	-1
IN_76	P4	0.21107490500466375	const	0
IN_76	P40	-1.3197810296970507	down	-1
IN_76	P41	-1.1516603236801366	down	-1
IN_76	P42	-1.5294595353474103	down	-1
IN_76	P43	-1.6026333012726233	down	-1
IN_76	P44	1.3042979137952466	up	1
IN_76	P45	-0.11772589004512768	const	0
IN_76	P46	1.2724077343031364	up	1
IN_76	P47	1.563209871188689	up	1
IN_76	P48	-2.0330354659823545e-4	const	0
IN_76	P49	-0.15550869339484724	const	0
IN_76	P5	-0.07458837186522897	const	0
IN_76	P50	-0.4784621712645952	const	0
IN_76	P51	-0.1333158128301811	const	0
IN_76	P52	2.1237226650099847	up	1
IN_76	P53	-0.05581287964092884	const	0
IN_76	P54	1.6178764619890995	up	1
IN_76	P55	1.6375045198647218	up	1
IN_76	P56	-0.1231908266971012	const	0
IN_76	P57	1.1790859991520826	up	1
IN_76	P58	0.16533524912871644	const	0
IN_76	P59	-1.9708983830967013	down	-1
IN_76	P6	1.2837993708976134	up	1
IN_76	P60	1.325135471192319	up	1
IN_76	P61	0.1784269141544965	const	0
IN_76	P62	0.05861309700529538	const	0
IN_76	P63	1.3198048872551884	up	1
IN_76	P64	1.450229352761784	up	1
IN_76	P65	1.4608227967854182	up	1
IN_76	P66	1.859144663890835	up	1
IN_76	P67	-1.6989713494331076	down	-1
IN_76	P68	1.2249196044632764	up	1
IN_76	P69	-1.2204833659317604	down	-1
IN_76	P7	-0.11170196413835072	const	0
IN_76	P70	0.08248334462114622	const	0
IN_76	P71	0.03405709840560519	const	0
IN_76	P72	1.0935396574098228	up	1
IN_76	P73	0.23285540556385667	const	0
IN_76	P74	1.7768726905420191	up	1
IN_76	P75	-1.3762275418217325	down	-1
IN_76	P76	-1.5748692086051226	down	-1
IN_76	P77	1.209610617567767	up	1
IN_76	P78	-1.776855965206661	down	-1
IN_76	P79	-1.3688342280774426	down	-1
IN_76	P8	-1.4850773423979702	down	-1
IN_76	P80	-1.5149194663513954	down	-1
IN_76	P81	1.331755769748872	up	1
IN_76	P82	-0.27659773926631526	const	0
IN_76	P83	1.3750801306930078	up	1
IN_76	P84	-0.3906980844795141	const	0
IN_76	P85	-0.05816227887399721	const	0
IN_76	P86	0.00716094654230425	const	0
IN_76	P87	-0.12551208041740008	const	0
IN_76	P88	-1.7944048575972116	down	-1
IN_76	P89	-1.5171866155204112	down	-1
IN_76	P9	1.7785374453016605	up	1
IN_76	P90	0.15018590945598914	const	0
IN_76	P91	0.16547755164786945	const	0
IN_76	P92	-1.2741541034199804	down	-1
IN_76	P93	-1.3152671050365743	down	-1
IN_76	P94	0.2056363636527434	const	0
IN_76	P95	-0.3227854096159661	const	0
IN_76	P96	1.722866756845172	up	1
IN_76	P97	-0.07355616570677974	const	0
IN_76	P98	-1.674803961947247	down	-1
IN_76	P99	1.3646145860879897	up	1
IN_760	P1	-0.3753317916722605	const	0
IN_760	P10	-1.4873871850970128	down	-1
IN_760	P100	1.8963692172132516	up	1
IN_760	P11	0.03837223754636665	const	0
IN_760	P12	0.10028222589512388	const	0
IN_760	P13	1.1783065682362317	up	1
IN_760	P14	-0.11923907985777434	const	0
IN_760	P15	-0.00818751467089124	const	0
IN_760	P16	-0.26424738243281504	const	0
IN_760	P17	-1.394654021621735	down	-1
IN_760	P18	-1.3493897733679052	down	-1
IN_760	P19	1.7943015620322176	up	1
IN_760	P2	-1.4688877916038814	down	-1
IN_760	P20	-0.21749018071796664	const	0
